rank,artist,title,region,spotify_uri,dominant_emotion,dominant_score,low_confidence,emotion_love,emotion_longing,emotion_joy,emotion_heartbreak,emotion_grief,emotion_despair,emotion_hope,emotion_lonely,emotion_sensual,emotion_anger
28,"Yan Block, Panda Black",Talento,Spain,7sChwC2NZjGc2Kdni3hlDg,anger,0.9799,False,0.4291,0.8957,0.0705,0.7166,0.4827,0.4315,0.8304,0.8441,0.9406,0.9799
29,Clarent,LOVE,Spain,21syhl9aagHDATZqFHkfjD,longing,0.9699,False,0.3513,0.9699,0.0124,0.9453,0.6347,0.6593,0.3055,0.7158,0.7177,0.8072
30,GRECAS,Bad Voy,Spain,0WIVpc0hKNxjHkl9xNxw6P,sensual,0.9775,False,0.5169,0.7875,0.0036,0.1085,0.0931,0.1028,0.0056,0.2643,0.9775,0.3404
31,"Omar Courtz, Bad Gyal",COMERNOS,Spain,2TYZU0Fvfp5b7gbfqdIAq6,sensual,0.9931,False,0.68,0.9918,0.428,0.0083,0.0365,0.02,0.1492,0.0174,0.9931,0.4715
32,"Bizarrap, Daddy Yankee","Daddy Yankee: Bzrp Music Sessions, Vol. 0/66",Spain,2uPMsTEKx79gJ8rB3AcT0v,longing,0.7202,False,0.6756,0.7202,0.0879,0.0151,0.0158,0.0227,0.4862,0.2183,0.4279,0.5546
33,"Héctor ""El Father"", Wisin & Yandel",El Teléfono,Spain,614NVFo5csQqRnryl4jXs2,longing,0.989,False,0.742,0.989,0.0524,0.6973,0.0305,0.0434,0.24,0.9719,0.967,0.457
34,"El Bogueto, Yung Beef",Cuando No Era Cantante,Spain,6N2iccqxRInhTLHc2Fu3W0,longing,0.9966,False,0.9419,0.9966,0.2394,0.9002,0.717,0.1339,0.8313,0.9653,0.9736,0.4551
35,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Spain,7d6yK8v8J484SWH5prIQiE,sensual,0.9393,False,0.5906,0.9176,0.1561,0.0915,0.11,0.0068,0.4435,0.2519,0.9393,0.2793
36,"Beéle, Ovy On The Drums",mi refe,Spain,4zhk2RS2EZODmBW6il55Qj,love,0.9955,False,0.9955,0.9755,0.363,0.0565,0.0516,0.0444,0.4471,0.2732,0.9385,0.1226
37,"Omar Courtz, Myke Towers",WHAT U NEED? (SexPlaylist 2),Spain,7jnSlMG2jKJmKvAWxufk2I,sensual,0.8894,False,0.5047,0.6946,0.0653,0.0244,0.0196,0.0138,0.1773,0.2675,0.8894,0.8455
38,"Mora, C. Tangana",DROGA,Spain,1cmfXbOvNJt7iDrnJy5BRE,longing,0.9404,False,0.6068,0.9404,0.1012,0.9385,0.8488,0.5808,0.0218,0.7821,0.844,0.7322
39,Bad Bunny,EoO,Spain,6J5kc12BW5HuP3d7C3vvx8,longing,0.9329,False,0.3664,0.9329,0.3862,0.0171,0.0297,0.0165,0.2282,0.0354,0.6534,0.1988
40,GRECAS,Que culpa tiene el lunes de no ser un sabado,Spain,5bDRGw4njjPCO5ZYvSgRXr,sensual,0.5248,False,0.0532,0.2695,0.0029,0.0706,0.1088,0.0745,0.0142,0.1812,0.5248,0.1694
41,Bad Bunny,VOY A LLeVARTE PA PR,Spain,59D4DOkspUbWyMmbAPQkxZ,sensual,0.9826,False,0.2207,0.8732,0.1764,0.1042,0.0578,0.0621,0.1576,0.4721,0.9826,0.3582
42,"La La Love You, Axolotes Mexicanos",El Fin del Mundo,Spain,6XXQA6e8qXPJ1sZtRxvbws,heartbreak,0.9806,False,0.9575,0.9549,0.0003,0.9806,0.9692,0.926,0.0003,0.1964,0.0307,0.0167
43,"Delaossa, Quevedo, Bigla The Kid",Still Luvin,Spain,1k4Iyemx6P5fba7RRcHmeb,love,0.9752,False,0.9752,0.9551,0.2027,0.4869,0.2523,0.015,0.1529,0.8702,0.7892,0.0117
44,"Juseph, La Pantera, Lucho RK",CUPIDOxX,Spain,3vYFpgpkQF0EY5E9h9BF1r,sensual,0.9659,False,0.0772,0.6231,0.0181,0.4401,0.4413,0.0735,0.0063,0.5753,0.9659,0.8422
45,"Young Cister, Kreamly",QLOO*,Spain,7CMj1OOS1ho4CPEQTFKzcN,love,0.9951,False,0.9951,0.9796,0.1907,0.007,0.0173,0.0014,0.1624,0.0156,0.9858,0.025
46,"Luck Ra, BM",La Morocha,Spain,6vRQqxOhUFd78p5tL8jXr7,lonely,0.9919,False,0.4287,0.9917,0.0039,0.486,0.0096,0.0645,0.1312,0.9919,0.9486,0.0481
47,Djo,End of Beginning,Spain,3qhlB30KknSejmIvZZLjOD,heartbreak,0.9534,False,0.0003,0.0948,0.0001,0.9534,0.9112,0.0862,0.0001,0.3736,0.0035,0.0002
48,"Myke Towers, Quevedo",SOLEAO,Spain,4OsBqqMwFabHATATT527tH,love,0.8863,False,0.8863,0.8773,0.2388,0.4951,0.3956,0.0888,0.3045,0.3082,0.885,0.3189
49,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden,Spain,1CPZ5BxNNd0n0nF4Orb9JS,lonely,0.9883,False,0.2997,0.9653,0.4684,0.3909,0.1807,0.2134,0.9153,0.9883,0.7861,0.1011
51,"La Pantera, Lucho RK, Pana YMB",PINKY PROMISE 2,Spain,6hFzA2zbArwtGpmTQEsxnn,love,0.9879,False,0.9879,0.961,0.36,0.0518,0.0139,0.0144,0.4425,0.1312,0.9793,0.1471
52,Bad Bunny,NO ME QUIERO CASAR,Spain,39L3LdlHS3gqB62HPWaJRg,lonely,0.8732,False,0.0482,0.8152,0.0076,0.5495,0.1583,0.2061,0.2617,0.8732,0.5819,0.4964
53,"Omar Courtz, KARBeats",EL MUNDO SE VA A ACABAR,Spain,6SkbzQSYMJzrmmDBEvbh0S,longing,0.9812,False,0.7872,0.9812,0.2679,0.4894,0.4313,0.4689,0.5619,0.8139,0.8769,0.5153
54,KAROL G,Si Antes Te Hubiera Conocido,Spain,73scB4Q4fcOmnsBVZPmk32,longing,0.9843,False,0.6859,0.9843,0.0465,0.3908,0.3937,0.121,0.9564,0.5149,0.9138,0.6576
55,"Mora, De La Rose",AURORA,Spain,18m5dJOPB2geFwOymXNaWg,sensual,0.993,False,0.9235,0.9849,0.112,0.2762,0.2944,0.0074,0.5532,0.478,0.993,0.2874
56,"Juseph, Quevedo",CHUOS,Spain,58l1aV1cOGrHMsm2j3GU2W,sensual,0.9171,False,0.4947,0.653,0.1634,0.4303,0.0466,0.082,0.1405,0.7215,0.9171,0.3967
57,"LAJA, JC Reyes",SETEADORA REMIX (with JC Reyes),Spain,55ZSaezLr7fNrkLL0WCpOD,grief,0.9626,False,0.0326,0.7244,0.0035,0.8938,0.9626,0.927,0.0706,0.5945,0.5619,0.9448
58,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Spain,0l0vcZMU7AOeQmUIREoI2U,longing,0.9675,False,0.2968,0.9675,0.0667,0.6005,0.4864,0.2654,0.3269,0.9265,0.9172,0.8468
59,rusowsky,malibU,Spain,4uulymZhmebsjKedRaJ1gQ,heartbreak,0.9796,False,0.88,0.9665,0.0237,0.9796,0.9748,0.8971,0.022,0.9783,0.769,0.724
60,Taylor Swift,The Fate of Ophelia,Spain,53iuhJlwXhSER5J2IYYv1W,heartbreak,0.9609,False,0.703,0.9017,0.2118,0.9609,0.8911,0.5636,0.6806,0.9553,0.7835,0.4429
61,"SAIKO, SINAKA, Kennat, Benja Valencia",FLAITEERA,Spain,2mh6vP7zo6mDXXKLnpHLPt,sensual,0.9757,False,0.4954,0.8735,0.0115,0.7259,0.1952,0.6313,0.0691,0.7452,0.9757,0.6586
62,"Aissa, Rvfv, Kreamly",MUCHACHA,Spain,4rDCRcln8WCHWPRt0YTFLs,sensual,0.9647,False,0.9601,0.8939,0.1022,0.0922,0.1857,0.0587,0.0846,0.2486,0.9647,0.7519
63,RAYE,WHERE IS MY HUSBAND!,Spain,55lijDD6OAjLFFUHU9tcDm,lonely,0.9819,False,0.5872,0.9785,0.1556,0.5963,0.4948,0.4988,0.6148,0.9819,0.9212,0.4029
64,Omar Courtz,VAMOaCOCHI,Spain,1oghNMGW42IhtQPNU6leZz,sensual,0.9881,False,0.873,0.9865,0.2526,0.0068,0.0081,0.0039,0.4571,0.7203,0.9881,0.0338
65,Danny Ocean,Me Rehúso,Spain,6ifUES3keWjwXgae8pXI3o,sensual,0.8256,False,0.5641,0.792,0.005,0.7857,0.6861,0.4893,0.0512,0.626,0.8256,0.1545
66,Bruno Mars,Risk It All,Spain,5y2ijHECwFYWqcAHKTZgzD,longing,0.9825,False,0.9784,0.9825,0.0863,0.0422,0.0149,0.0011,0.6027,0.0443,0.6641,0.0049
67,Aitana,6 DE FEBRERO,Spain,6l18mUHOGVZRr5wTyITX0M,lonely,0.9925,False,0.9915,0.9861,0.0021,0.9889,0.97,0.9051,0.0213,0.9925,0.5109,0.855
68,"Kabasaki, Zeno El Faraón, l0rna, Kristina",LA SACAPUNTAS,Spain,7mjWqfMjappj2v1Iw3rXeR,sensual,0.9867,False,0.0784,0.7315,0.1255,0.0164,0.0201,0.0478,0.1019,0.169,0.9867,0.6503
69,Extremoduro,La vereda de la puerta de atrás,Spain,4kJP8Z888wREJ8bRMWNMuk,longing,0.981,False,0.5572,0.981,0.0065,0.948,0.7852,0.5519,0.0546,0.9114,0.6231,0.2082
70,"Tainy, Rauw Alejandro, JHAYCO",ROSITA,Spain,4HyPxBQDLUnY3w7gukITrW,sensual,0.8451,False,0.0421,0.5324,0.0132,0.0412,0.0256,0.0283,0.0511,0.758,0.8451,0.6904
71,"Clarent, Omar Courtz",Scat Pack,Spain,4yWrEuYXr9YB1nHbuPxfUU,longing,0.9597,False,0.5865,0.9597,0.1096,0.6349,0.5136,0.3492,0.2839,0.6107,0.7457,0.877
72,Bruno Mars,I Just Might,Spain,6f68Ac5tt5BQOpwr0BV9oN,sensual,0.9125,False,0.3682,0.77,0.0384,0.6287,0.1113,0.0964,0.335,0.0937,0.9125,0.1154
73,Bad Bunny,Tití Me Preguntó,Spain,1IHWl5LamUGEuP4ozKQSXZ,heartbreak,0.9884,False,0.4665,0.9513,0.0207,0.9884,0.8636,0.9338,0.1106,0.9756,0.5291,0.8199
74,Arde Bogotá,La Salvación,Spain,0txzIz1WcoAn6m07xypcD5,heartbreak,0.9857,False,0.9787,0.9845,0.0225,0.9857,0.9427,0.2083,0.5714,0.1449,0.9325,0.0209
75,"Rawayana, Manuel Turizo",Inglés En Miami,Spain,3Y1xjjepdqMP141ipYCAqA,longing,0.9882,False,0.9208,0.9882,0.0136,0.9611,0.8226,0.4675,0.0248,0.9624,0.9841,0.8974
76,"Romeo Santos, Prince Royce",Lokita Por Mí,Spain,2aG4AXf3TUtlmk4s9BLYDi,love,0.9577,False,0.9577,0.7693,0.03,0.0013,0.0027,0.0025,0.011,0.0117,0.5164,0.0317
77,Omar Courtz,⁠LUCES DE COLORES,Spain,5dDlknAL9imbXXl7uG7oqe,sensual,0.9936,False,0.753,0.9856,0.6631,0.0278,0.0348,0.0326,0.3992,0.7716,0.9936,0.1236
78,Omar Courtz,SIRENA,Spain,75DhU4mfqAkkqsL7CiYWLa,longing,0.994,False,0.9052,0.994,0.0373,0.9269,0.8748,0.1379,0.0872,0.9504,0.9843,0.7133
80,"Yan Block, TORRRES",Yo sé,Spain,5DdLSEyKh8zgCrJq2hFj92,sensual,0.9721,False,0.0479,0.8067,0.007,0.7802,0.537,0.6453,0.0117,0.451,0.9721,0.8442
81,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",Diles,Spain,6C1RD7YQVvt3YQj0CmuTeu,sensual,0.921,False,0.1936,0.7282,0.0662,0.0074,0.0103,0.0046,0.0521,0.0361,0.921,0.4942
82,Manuel Turizo,La Bachata,Spain,3tt9i3Hhzq84dPS8H7iSiJ,longing,0.9932,False,0.0581,0.9932,0.0007,0.9889,0.9835,0.6547,0.2185,0.9567,0.4794,0.8303
83,"J Balvin, Bad Bunny",LA CANCIÓN,Spain,0fea68AdmYNygeTGI4RC18,longing,0.9448,False,0.3529,0.9448,0.0679,0.7682,0.6768,0.4834,0.1872,0.9353,0.6792,0.2469
84,Omar Courtz,L a k e n o s h i,Spain,6OoYmAP9oZtBiSomWpDTWP,sensual,0.9464,False,0.0974,0.6158,0.0164,0.1195,0.0303,0.048,0.0349,0.0709,0.9464,0.6906
85,Kapo,UWAIE,Spain,0fMjldiEpgjbWQ4bBQwVzH,love,0.98,False,0.98,0.953,0.2919,0.0304,0.0167,0.0056,0.2398,0.1537,0.9757,0.0195
86,"Clarent, Mora",IA,Spain,7lcbpfihslisNObKdHjyLo,lonely,0.9656,False,0.0581,0.5089,0.0026,0.9429,0.854,0.8708,0.0104,0.9656,0.3517,0.9226
87,Maluma,Borro Cassette,Spain,6DUdDIRgLqCGq1DwkNWQTN,sensual,0.9784,False,0.9355,0.9778,0.1452,0.7625,0.5765,0.4371,0.4236,0.6653,0.9784,0.854
88,"Bryant Myers, Dei V, SAIKO",Duro Ma,Spain,0Ze1qv8LIgg5Y7Bu4jzXIo,sensual,0.9783,False,0.4163,0.9296,0.0136,0.1803,0.0678,0.0613,0.0338,0.5859,0.9783,0.2294
89,"Anuel AA, Haze",Amanece,Spain,1LiN0Z98FkR1t0m8KmLcAH,longing,0.9857,False,0.9408,0.9857,0.0925,0.9015,0.5169,0.4138,0.0331,0.5865,0.9648,0.695
90,"Quevedo, La Pantera",HALO,Spain,58ldPuiCULxm08TCZ8qX4D,sensual,0.8836,False,0.1314,0.6063,0.0158,0.1897,0.0597,0.097,0.0623,0.3376,0.8836,0.6693
91,Zara Larsson,Lush Life,Spain,1rIKgCH4H52lrvDcz50hS8,heartbreak,0.9011,False,0.886,0.4845,0.6816,0.9011,0.2097,0.0443,0.1205,0.6712,0.8963,0.0948
92,Plan B,Es un Secreto,Spain,3KZCP2StVGdWkOKyRZNWA4,sensual,0.9781,False,0.9418,0.9641,0.4014,0.0058,0.0043,0.0014,0.6149,0.0284,0.9781,0.0039
93,Dani Fernández,Me has invitado a bailar,Spain,3tMftGMXTPbQlmjh4FzXpZ,longing,0.9812,False,0.9513,0.9812,0.5574,0.0424,0.0438,0.0033,0.7613,0.0461,0.9764,0.092
94,The Police,Every Breath You Take,Spain,1JSTJqkT5qHq8MDJnJbRE1,longing,0.9941,False,0.9614,0.9941,0.0091,0.9913,0.9886,0.9498,0.0383,0.989,0.4905,0.1935
95,Viva Suecia,El Bien,Spain,6IuZFiKCeyQINqL0Id3xF2,grief,0.361,False,0.0079,0.0443,0.0014,0.3202,0.361,0.3475,0.0069,0.2137,0.0679,0.3553
96,Mora,DETRÁS DE TU ALMA,Spain,2BvPMS2XWfnCpHHvWeOyeC,longing,0.9804,False,0.2751,0.9804,0.0068,0.8355,0.8403,0.2177,0.0406,0.6167,0.2625,0.1175
97,Melendi,Fecha de Caducidad,Spain,3LTHhkihfdgYtQMUNJQBgv,lonely,0.482,False,0.1183,0.2652,0.0013,0.4096,0.1438,0.0591,0.011,0.482,0.0804,0.0319
98,"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",Sola (Remix),Spain,5q2JbCNi4FcnglgPfxcV65,longing,0.9875,False,0.4704,0.9875,0.0421,0.9462,0.6846,0.5045,0.2168,0.9279,0.7716,0.7023
99,Juan Magán,Bailando por Ahi,Spain,6sHBvzRsuGunQTfCk18KXi,longing,0.9918,False,0.9764,0.9918,0.9753,0.9425,0.8533,0.1222,0.6044,0.8192,0.9793,0.2533
100,Bad Bunny,KLOuFRENS,Spain,4MUrUT38U98olfnyzMBCzm,heartbreak,0.9839,False,0.5646,0.8657,0.075,0.9839,0.971,0.7855,0.024,0.9611,0.5105,0.4618
102,Fito y Fitipaldis,Por la boca vive el pez,Spain,24UStI5AYA7g5ufFDh3LH0,longing,0.9942,False,0.9393,0.9942,0.0012,0.9817,0.9883,0.9163,0.0184,0.9733,0.882,0.5342
103,"Omar Courtz, Eladio Carrion",MOONLIGHT,Spain,2TOsEYW3J1miYhmEeI9yBW,sensual,0.9884,False,0.9398,0.9879,0.9278,0.1624,0.0488,0.0695,0.4414,0.1291,0.9884,0.4596
104,"PinkPantheress, Zara Larsson",Stateside + Zara Larsson,Spain,1DwscornXpj8fmOmYVlqZt,longing,0.9689,False,0.4887,0.9689,0.0235,0.7436,0.4844,0.5873,0.595,0.9452,0.8013,0.6159
105,"JC Reyes, Hades66",BARRIO FINO,Spain,5IuFotpjpllXzv7eOLKeqb,anger,0.9542,False,0.0059,0.3294,0.0114,0.0429,0.2512,0.2816,0.014,0.2256,0.624,0.9542
106,"Yan Block, Panda Black",444,Spain,1o4xkdBe0RjSf2u6VXi4OI,longing,0.9739,False,0.4765,0.9739,0.005,0.8759,0.6274,0.5427,0.0186,0.9551,0.8933,0.8299
107,"Omar Courtz, De La Rose",Q U E V A S H A C E R H O Y ?,Spain,0Sr7ssScx54yxdM2ols7nW,sensual,0.9804,False,0.6807,0.9619,0.0777,0.0116,0.0111,0.0183,0.1668,0.2601,0.9804,0.2252
108,"Lucho RK, La Pantera",TOCATE SOLA,Spain,1ouj0AkMXny8V1su2tuoci,longing,0.983,False,0.88,0.983,0.1462,0.7538,0.8232,0.0826,0.3653,0.9223,0.9759,0.7045
109,Dei V,Te Capie,Spain,4WXVp5dzCDDaQjr4Ueukbm,sensual,0.9797,False,0.7185,0.9687,0.191,0.0111,0.0233,0.0162,0.4156,0.132,0.9797,0.3448
110,Bad Gyal,Da Me,Spain,4ppQIsBpwNRKjOPPBZTgd0,anger,0.9327,False,0.0017,0.3235,0.0016,0.0185,0.0587,0.3362,0.003,0.0696,0.8905,0.9327
111,Extremoduro,Si te vas...,Spain,2x59pa3xDf8hHZ4N3f5fGQ,longing,0.9883,False,0.7314,0.9883,0.011,0.7479,0.6859,0.4002,0.8814,0.9445,0.6377,0.256
112,Chayanne,Bailando Bachata,Spain,2dK99lWPkBVwNen6gK1AtI,longing,0.9931,False,0.9866,0.9931,0.687,0.031,0.1282,0.0014,0.1762,0.3284,0.9878,0.0117
113,Omar Courtz,UNA NOTi,Spain,61tC2eD62xjmkEX9FGEad7,longing,0.9861,False,0.819,0.9861,0.0137,0.3727,0.3835,0.1479,0.0605,0.49,0.962,0.9377
114,Omar Courtz,SKY,Spain,52eJOGfsKEEkHrfZt6Kl3p,longing,0.9635,False,0.4813,0.9635,0.2028,0.4703,0.414,0.0371,0.1579,0.2787,0.8007,0.2672
115,"Marshmello, Manuel Turizo",El Merengue,Spain,5KbBVSj6AJZ5662fO8EYFh,longing,0.9925,False,0.8665,0.9925,0.0044,0.9824,0.8973,0.4064,0.0143,0.943,0.4196,0.6989
116,Alex Warren,Ordinary,Spain,2RkZ5LkEzeHGRsmDqKwmaJ,love,0.9886,False,0.9886,0.961,0.8986,0.1995,0.2608,0.5239,0.5067,0.0844,0.9389,0.0391
117,Siloé,Todos los Besos,Spain,2vSJKKmOEJQA5tr082p5XX,sensual,0.9175,False,0.7749,0.8444,0.0297,0.5493,0.4822,0.1347,0.1563,0.4271,0.9175,0.2185
118,"8belial, yyy891, JOHNNYFUU",YSL,Spain,10lwU4asYs565RmEkPWHn5,sensual,0.9789,False,0.7827,0.9123,0.3823,0.0118,0.0238,0.0155,0.2294,0.4748,0.9789,0.4432
120,"Quevedo, Aitana",GRAN VÍA,Spain,2kQ1OvmMzs1xdlH020aJJh,longing,0.9723,False,0.01,0.9723,0.0092,0.3241,0.3608,0.385,0.2255,0.7034,0.7894,0.2032
121,"JC Reyes, Dei V",FLIPA,Spain,1dnKyTHMBWzbYZ2LDXBefu,sensual,0.9571,False,0.2306,0.7604,0.0432,0.0436,0.0318,0.04,0.0518,0.2753,0.9571,0.8391
122,Manuel Turizo,Por un Pendejo no se llora,Spain,4VPl3WGYKxQG8EVis7uLDt,lonely,0.2192,True,0.1398,0.1216,0.0004,0.1878,0.0455,0.1022,0.002,0.2192,0.0676,0.1038
123,Fito y Fitipaldis,Antes de que cuente diez,Spain,3xiNRrrVROKlHrflHGNTfG,heartbreak,0.9611,False,0.9194,0.959,0.0012,0.9611,0.8723,0.7311,0.0034,0.9426,0.3572,0.5533
124,Yan Block,111,Spain,2SPBFiD8iITb8CKJGz1TEQ,lonely,0.9782,False,0.6581,0.9615,0.0203,0.9502,0.7194,0.6142,0.0385,0.9782,0.9137,0.5221
125,"Danny Ocean, Kapo",Imagínate,Spain,7ns16ylM6sbxo9ZWIwyE5d,longing,0.863,False,0.4333,0.863,0.2253,0.0214,0.0062,0.002,0.1836,0.317,0.813,0.0132
126,Fito y Fitipaldis,Soldadito marinero,Spain,0eVborSuxUeSg0meWYd9dZ,heartbreak,0.8268,False,0.0074,0.4976,0.0001,0.8268,0.4787,0.3274,0.0005,0.2021,0.0562,0.1459
127,"Bad Bunny, Los Pleneros de la Cresta",CAFé CON RON,Spain,6VNXmo59yDYgcwLS17UNAW,longing,0.7805,False,0.0263,0.7805,0.0352,0.4204,0.4315,0.6004,0.0704,0.4827,0.6681,0.6789
128,"Mr Plata, El Americano 4KT",Las Muñequitas,Spain,4nJJCRYru4QQakCiUA155f,sensual,0.8266,False,0.0089,0.4467,0.007,0.5252,0.3905,0.1312,0.0922,0.3994,0.8266,0.3854
129,"Anuel AA, Bad Bunny",Hasta Que Dios Diga,Spain,06s3QtMJVXw1AJX3UfvZG1,sensual,0.7759,False,0.5712,0.7521,0.1687,0.0936,0.065,0.0569,0.1505,0.2855,0.7759,0.5261
130,Melendi,Caminando por la vida,Spain,47rUM6vGXo8gBGpeG5TuU7,longing,0.9228,False,0.5703,0.9228,0.1513,0.1867,0.252,0.058,0.2945,0.3341,0.7783,0.0062
131,Hades66,YO QUIERO,Spain,47sQ0h1xhlDWJ3nHbwYPrg,sensual,0.9552,False,0.0088,0.9172,0.0276,0.0402,0.104,0.4855,0.1288,0.8666,0.9552,0.952
132,"JC Reyes, De La Rose, MC Menor JP",NINFO,Spain,1CTTIrl42flqn1WYUoxl0H,longing,0.9952,False,0.3552,0.9952,0.0167,0.121,0.1923,0.2209,0.0112,0.2673,0.4945,0.2855
133,"La La Love You, Samuraï",El Principio de algo,Spain,10KB4HkYIpNOd0QhyohMre,love,0.9797,False,0.9797,0.9785,0.0235,0.8337,0.5102,0.2067,0.026,0.308,0.7247,0.2519
134,Zion & Lennox,La player (Bandolera),Spain,0VKkyBKCXyR99navhVRqcP,sensual,0.9217,False,0.1885,0.8443,0.0387,0.3414,0.2082,0.382,0.1694,0.9111,0.9217,0.4566
135,Cristina Lora,2 PUÑALAITAS (de Andalucía),Spain,19FOoq7R0ULz8bamEpOprK,heartbreak,0.0046,True,0.0001,0.0005,0.0001,0.0046,0.0033,0.0009,0.0001,0.0004,0.0003,0.0009
136,Quevedo,Columbia,Spain,0uqt3MShCD4uYCIRNm6d4o,longing,0.4849,False,0.4822,0.4849,0.0091,0.423,0.2821,0.0692,0.1093,0.3992,0.4388,0.4365
137,"Camin, Rvfv",Golfista,Spain,2R0RvdGFAOCznsB85KN0f4,longing,0.8207,False,0.0736,0.8207,0.0437,0.215,0.1946,0.3006,0.5047,0.5866,0.5105,0.1977
138,Omar Courtz,SUSU,Spain,6dWJciH0aK0TWiDvVmMUX6,longing,0.9946,False,0.9705,0.9946,0.4574,0.0233,0.0165,0.015,0.3949,0.6498,0.9924,0.1348
139,Estopa,Como Camarón,Spain,1VB4sadHjFcFklHcZuoROi,longing,0.9725,False,0.1304,0.9725,0.0014,0.904,0.9021,0.6986,0.0007,0.5788,0.1817,0.8756
140,"Lady Gaga, Bruno Mars",Die With A Smile,Spain,7so0lgd0zP2Sbgs2d7a1SZ,longing,0.9904,False,0.9841,0.9904,0.066,0.8646,0.7249,0.1239,0.0252,0.377,0.7301,0.0101
141,Romeo Santos,Imitadora,Spain,6r46lnXFbE9fr2d3KNaGbe,lonely,0.9879,False,0.6803,0.9796,0.0066,0.9766,0.9299,0.8534,0.0566,0.9879,0.904,0.8677
142,Olivia Dean,So Easy (To Fall In Love),Spain,6sGIMrtIzQjdzNndVxe397,love,0.9898,False,0.9898,0.9051,0.338,0.0055,0.0048,0.0008,0.6412,0.0288,0.9288,0.001
143,Ozuna,Se Preparó,Spain,1m69ELEgE6k5ZWsap40ozt,heartbreak,0.9323,False,0.3238,0.7076,0.1543,0.9323,0.4493,0.086,0.1401,0.4462,0.8792,0.3191
144,"Omar Courtz, De La Rose, Haze",Kyoto,Spain,7eNwwoxDR8KVzNAuGvliAO,longing,0.9799,False,0.7504,0.9799,0.1509,0.256,0.0972,0.0862,0.4112,0.8953,0.9718,0.2656
145,Olivia Dean,Man I Need,Spain,1qbmS6ep2hbBRaEZFpn7BX,longing,0.9816,False,0.5754,0.9816,0.07,0.0869,0.0571,0.0285,0.6517,0.9508,0.7998,0.1067
146,Beéle,si te pillara,Spain,1C7NXX8UJ6pgNx8EkmyZDd,longing,0.8155,False,0.2819,0.8155,0.1156,0.5368,0.5008,0.4465,0.147,0.4952,0.5802,0.3194
147,Clarent,Enzaciao,Spain,0h0mWHM5SkpS9rcmGyBoox,anger,0.437,False,0.0143,0.4335,0.0602,0.0768,0.1431,0.1483,0.0893,0.4295,0.4361,0.437
148,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,Spain,4OwhwvKESFtuu06dTgct7i,longing,0.9953,False,0.8943,0.9953,0.0006,0.9895,0.9799,0.9537,0.5,0.971,0.5102,0.3622
149,Melendi,Tu jardín con enanitos,Spain,6yCjU5j6YHbux2VQCBTTE1,love,0.9552,False,0.9552,0.952,0.0326,0.4979,0.3761,0.0133,0.156,0.3306,0.5869,0.0208
150,Extremoduro,Stand By,Spain,6BxCmy6vGbuOckxg6YfQOW,longing,0.9872,False,0.3888,0.9872,0.002,0.8245,0.7167,0.2879,0.1383,0.8284,0.7009,0.4742
151,Benson Boone,Beautiful Things,Spain,3xkHsmpQCBMytMJNiDf3Ii,longing,0.9896,False,0.8893,0.9896,0.0183,0.5514,0.5395,0.0467,0.6813,0.4865,0.4431,0.0083
152,"Abraham Mateo, Ana Mena",Quiero Decirte,Spain,4Oc1qHsjM4kM0AARvlwSs3,love,0.9804,False,0.9804,0.9768,0.0094,0.976,0.9596,0.4178,0.8318,0.9691,0.5841,0.215
153,"Feid, ATL Jacob",LUNA,Spain,7bywjHOc0wSjGGbj04XbVi,longing,0.994,False,0.2271,0.994,0.0016,0.9932,0.9803,0.942,0.0198,0.9897,0.5459,0.9497
154,"Bryant Myers, Anuel AA, Anonimus, Almighty",Esclava - Remix,Spain,2Mgur7BKnpr7OG3izSNFTA,longing,0.7437,False,0.3533,0.7437,0.1307,0.3172,0.1285,0.2659,0.0181,0.3708,0.6872,0.6957
156,"Pepe y Vizio, Delaossa, KIDDO",El Patio,Spain,0PtLrH95CQ2lKf6pym5LmA,longing,0.9835,False,0.5987,0.9835,0.3228,0.5931,0.6206,0.119,0.889,0.6585,0.9581,0.0542
157,"Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Spain,0JoHqmlqE0W0i9prt6kcHR,lonely,0.6229,False,0.4985,0.5258,0.0272,0.1976,0.0518,0.4056,0.0537,0.6229,0.6039,0.162
158,"ROSALÍA, Björk, Yves Tumor",Berghain,Spain,2T8yuUKl1nhmtaIocqWo4i,longing,0.7014,False,0.175,0.7014,0.0001,0.3408,0.284,0.0302,0.0003,0.0481,0.0189,0.3108
159,Boza,Hecha Pa' Mi,Spain,3VvA1wSxukMLsvXoXtlwWx,sensual,0.9762,False,0.9493,0.9139,0.3729,0.0314,0.0186,0.0378,0.0756,0.4694,0.9762,0.0752
